id,timestamp
418,855403515
419,898530921
420,1459277382
421,936725414
422,846686450
423,969753447
424,1228491277
425,1322431335
426,943222000
427,1206542587
428,1298740817
429,1499327281
430,850710860
431,836906141
432,856690041
433,1426469848
434,1174780071
435,1246503273
436,1239091814
437,986355108
438,1225227391
439,1054828677
440,1176065667
441,942263486
442,907356228
443,1380550725
444,1396194823
445,1005565735
446,953403011
447,1175117276
448,1008885000
449,939665312
450,1091994095
451,1045175632
452,996461597
453,940166921
454,1319379475
455,845925441
456,1147091549
457,1501780998
458,1484298413
459,1443935603
460,1240070399
461,1062193458
462,967591773
463,946453628
464,1206254865
465,1101162175
466,957114602
467,993044084
468,1252330118
469,999492410
470,1451247148
471,1488604307
472,1448658297
473,1320358216
474,947655890
475,1235802898
476,1216825528
477,1439819635
478,1449265893
479,1470970086
480,1225281609
481,833644778
482,1091495984
483,1190131084
484,1469790942
485,1427979125
486,1495642556
487,863528897
488,955372334
489,1454106512
490,1092472422
491,1115613363
492,1284690663
493,1146146247
494,1100032226
495,1119487440
496,1070753591
497,1217875263
498,1001952997
499,835569959
500,1328759208
501,852894781
502,1495912464
503,1481795223
504,838906097
505,1444372496
506,1270752221
507,997111895
508,1033092055
509,1452554831
510,1448489129
511,854203343
512,1097722007
513,1314412020
514,1460959635
515,1243296975
516,944945332
517,1379102369
518,860933602
519,1435108391
520,1390776073
521,950047361
522,1430157834
523,902947585
524,847140585
525,1469097795
526,1208357090
527,1336609633
528,1122335271
529,1424197662
530,1326358153
531,1236266233
532,1495985426
533,1036188526
534,837358330
535,1386112592
536,1214322384
537,1319245867
538,1119294645
539,1341359345
540,1154194448
541,1447898795
542,836803020
543,1073242596
544,1488773822
545,1110121813
546,836004528
547,1321545246
548,1312000913
549,1337171217
550,1237319867
551,1435775993
552,1010102606
553,1169415181
554,1299453837
555,1386549600
556,1141809405
557,1066176147
558,857240595
559,1501751208
560,1370412541
561,1177022645
562,1490040653
563,1046839231
564,1460581699
565,849716140
566,985035416
567,1490189828
568,1496389088
569,951875367
570,1332937843
571,945115900
572,1445128642
573,1379318249
574,1431135366
575,1394437438
576,976288006
577,877780580
578,1458821509
579,1173744418
580,1111959330
581,1286650966
582,1318010873
583,1139026991
584,1286402485
585,828505057
586,842308658
587,1384245143
588,831057399
589,1001525256
590,1317509530
591,901119732
592,975345235
593,1087809796
594,1325904178
595,839937890
596,996020894
597,847132838
598,1044595571
599,1441899999
600,1423795763
601,1420684367
602,1208651555
603,858391747
604,1258507751
605,1453543072
606,1027105053
607,1350386756
608,1252271967
609,1327449950
610,946614536
611,1107149315
612,975793439
613,837533219
614,982458013
615,1472257812
616,1439068701
617,895842447
618,838582599
619,844308246
620,1266939320
621,956703166
622,865796468
623,1472815308
624,859478164
625,1284483448
626,1464738964
627,1138369622
628,1280950310
629,1459547578
630,836968318
631,830882446
632,841159808
633,965244332
634,1138764344
635,850597741
636,1439797740
637,1225231189
638,848420778
639,904435738
640,1087472316
641,1360277741
642,1348451878
643,1462457350
644,1443496071
645,1254460431
646,865915580
647,1006746966
648,1372210175
649,959967171
650,942429581
651,1349905525
652,1398019493
653,1032314632
654,1091945177
655,956621298
656,1264271642
657,973871326
658,981666233
659,1437580929
660,1119627992
661,1028024629
662,1231375278
663,940632500
664,1388110387
665,1449277129
666,957084360
667,925827919
668,833919336
669,950309625
670,1444964656
671,1404763112
672,1485546688
673,850396888
674,1475977467
675,1065470349
676,1394846293
677,1258779541
678,1346196610
679,979770446
680,1122414397
681,835890570
682,1168997171
683,1464570533
684,850210536
685,1203175839
686,1130972299
687,1289973298
688,939691090
689,1451082997
690,1211379829
691,845041591
692,832979334
693,974683749
694,1308295422
695,1444865609
696,967930283
697,1358560969
698,1072950213
699,848799617
700,1470934871
701,1249089299
702,1451530879
703,1062105623
704,1329841142
705,1434547169
706,1130260665
707,835436722
708,1162161050
709,1206766410
710,942514142
711,1239902856
712,958177769
713,1292206105
714,1348611669
715,1253383973
716,1183833150
717,859199414
718,1290774822
719,1441667424
720,839924370
721,841329015
722,842454587
723,1393017108
724,1110300619
725,1034706763
726,1235554204
727,1478574215
728,976227655
729,851344210
730,1114085249
731,837071191
732,1185627990
733,1258283106
734,1447628148
735,1313433047
736,1494519562
737,1439152578
738,1498681324
739,1017879260
740,1157771549
741,1501822366
742,854170759
743,1408628020
744,973293727
745,1491512500
746,1457857580
747,904505452
748,860274655
749,1230877032
750,1127129756
751,1409856805
752,1471886295
753,838971964
754,1447185800
755,1262903053
756,1473028809
757,864833066
758,925389930
759,1130747379
760,850665734
761,1498872742
762,1127426975
763,1111475237
764,1287890734
765,914298923
766,1130327243
767,833212687
768,1438708473
769,1076869886
770,891490515
771,1469317748
772,1041030769
773,940167876
774,1437379770
775,1108314373
776,1321850939
777,1002767773
778,1495485294
779,1316355699
780,1337180497
781,833197908
782,1013366713
783,1365136478
784,1297744291
785,828731386
786,944577113
787,1413698089
788,959896638
789,879601764
790,945059747
791,1274129749
792,832244385
793,1256441273
794,1364158326
795,1484823238
796,1449695552
797,985629922
798,951386743
799,1078327038
800,1245732724
801,830740010
802,1255738768
803,1185249809
804,1098847134
805,973903652
806,1176038168
807,963110734
808,1067958709
809,1466907177
810,833539564
811,1238555590
812,1470589509
813,1138528216
814,1267038777
815,847540957
816,847131792
817,981071352
818,832124174
819,1313791857
820,994748610
821,1240091455
822,839078446
823,837046791
824,1206555905
825,1500280395
826,1112421105
827,1328991342
828,1233000858
829,844276364
830,952328836
831,1380814606
832,890136237
833,891412650
834,1487135634
835,1039399746
836,1493070018
837,1501766059
838,832208313
839,1139618346
840,869443802
841,1310074303
842,847109943
843,1365367394
844,1330857893
845,830831122
846,1159211976
847,1358290854
848,1245373250
849,838835871
850,1015812631
851,834077246
852,1499173687
853,1245071514
854,844075960
855,962796124
856,1192920534
857,1252825925
858,984495417
859,1097640162
860,1331435388
861,993442497
862,965083976
863,1035485850
864,1436920337
865,1344047035
866,1253927383
867,981325017
868,1439777601
869,1344390515
870,834133863
871,1117811351
872,859209979
873,1438664174
874,1253408412
875,837722139
876,1342986166
877,1023735365
878,1492042492
879,861814313
880,1429217477
881,1165423599
882,844128985
883,955153860
884,1013123994
885,1298251543
886,1464988285
887,1058819550
888,845518695
889,940201836
890,834393937
891,1300045395
892,843066273
893,1499192825
894,965839844
895,1203900688
896,1059192764
897,1450765207
898,945477113
899,1310936432
900,858287906
901,1306032558
902,842297451
903,1282051703
904,1029087967
905,974750556
906,1245247996
907,902359275
908,1337515560
909,1247286396
910,1285959767
911,1091479367
912,1087683463
913,1140839580
914,842062632
915,1046027104
916,839311913
917,1279084369
918,961206025
919,1341267578
920,1452299384
921,1178212320
922,1249765621
923,1487555025
924,1452710308
925,843823547
926,848771261
927,1370048137
928,945144077
929,977447240
930,1463606399
931,1173173698
932,1305589272
933,1501267802
934,1111545231
935,1251945359
936,1112415362
937,1093761369
938,993756994
939,1262407339
940,840131399
941,895855540
942,1466841216
943,850043402
944,975087046
945,918323007
946,1462514137
947,895075452
948,843340577
949,895838595
950,1391461569
951,1471347942
952,1043005052
953,852112482
954,1472063105
955,1317872080
956,1284499859
957,1433082943
958,1033520438
959,1006642811
960,1368336480
961,1143148281
962,1193492411
963,1158177046
964,1286538688
965,1472312599
966,1357258277
967,1482599333
968,1306606433
969,973348883
970,962643443
971,1147685871
972,953232635
973,1046405911
974,1274787646
975,974077534
976,913910657
977,1284916389
978,1206778998
979,862669042
980,1481297087
981,1253932827
982,946285934
983,1189269028
984,829047489
985,832593141
986,978541814
987,1304467592
988,1112688424
989,864319625
990,941544053
991,860622330
992,832356713
993,956601945
994,867684179
995,1436699037
996,1299171519
997,1424943821
998,839189028
999,968454587
1000,970952152
1001,839659643
1002,1501430305
1003,1236377931
1004,827947236
1005,1288878854
1006,1336911004
1007,940865014
1008,1285018450
1009,850312153
1010,862851912
1011,965403283
1012,856480288
1013,1173002036
1014,918848155
1015,1309205611
1016,854464825
1017,1251831651
1018,1079916588
1019,1267340479
1020,857482961
1021,1015947480
1022,938561582
1023,1076974971
1024,989585168
1025,1434153209
1026,973215008
1027,1444010454
1028,949800053
1029,1197775415
1030,866748456
1031,1458328350
1032,1458596144
1033,1112376225
1034,861981492
1035,1431614557
1036,1405893250
1037,1321387420
1038,1014652709
1039,837083536
1040,1452447071
1041,1372548264
1042,965010002
1043,945289587
1044,1423950634
1045,962667608
1046,849087697
1047,1243014891
1048,1473274532
1049,1432360034
1050,1154020106
1051,1166294262
1052,1224943025
1053,1196134611
1054,1241529293
1055,843774022
1056,850417605
1057,1388464618
1058,1293910638
1059,1439832500
1060,1217788919
1061,864383469
1062,1123080867
1063,845474569
1064,1328824842
1065,1281336147
1066,867974193
1067,1330730610
1068,1323161675
1069,1272231831
1070,831517608
1071,1494775286
1072,1383342778
1073,1477902992
1074,847957677
1075,1150044963
1076,1015600624
1077,979752113
1078,1279760476
1079,832979288
1080,1225582959
1081,974680002
1082,854591069
1083,1263494596
1084,1501095804
1085,1463850082
1086,978487630
1087,938888889
1088,1306864037
1089,939328056
1090,1113036809
1091,1107193747
1092,974609750
1093,850645378
1094,1441683920
1095,1185294922
1096,837566060
1097,951427810
1098,1029851513
1099,993067235
1100,1464291114
1101,1111493938
1102,856454319
1103,1438336453
1104,1500472434
1105,1495333504
1106,837585690
1107,1355183359
1108,1421884044
1109,1051288330
1110,1454307704
1111,849193077
1112,964226532
1113,1491099253
1114,1284930448
1115,1371652366
1116,1488220596
1117,1325451387
1118,1172171839
1119,1304818194
1120,841813120
1121,848484403
1122,1209306159
1123,1187749705
1124,1206584441
1125,1383516467
1126,1498107781
1127,1325174896
1128,1054623868
1129,1136966605
1130,844525945
1131,861567103
1132,1165313510
1133,839767062
1134,1456732232
1135,1494544936
1136,1500725484
1137,1207856493
1138,953828871
1139,1300158063
1140,1125940555
1141,1492809368
1142,1501587959
1143,966254442
1144,852124705
1145,1287969297
1146,997306998
1147,943273667
1148,841305354
1149,957461368
1150,1470328506
1151,1486930358
1152,974224318
1153,1013469458
1154,1139674575
1155,1370237030
1156,1456836189
1157,1423763768
1158,866355325
1159,1339919865
1160,1068239002
1161,1069106037
1162,1283706919
1163,863766200
1164,868513823
1165,1161074563
1166,1185833491
1167,863357889
1168,1286471454
1169,1337175535
1170,1191782933
1171,1092670312
1172,831935379
1173,885739221
1174,1498060785
1175,1317857133
1176,1395597620
1177,1154636060
1178,1306981031
1179,895837860
1180,1443614489
1181,1484290160
1182,1475534812
1183,1442989582
1184,1252217003
1185,1111186477
1186,1446654717
1187,1216170823
1188,1266190612
1189,1272350739
1190,1125340966
1191,1342060549
1192,981148226
1193,1166711141
1194,834008762
1195,1266034199
1196,1219841326
1197,837011005
1198,995876754
1199,1501303195
1200,848849525
1201,945050654
1202,1460836974
1203,990740102
1204,974378203
1205,838148874
1206,1438281723
1207,1233861918
1208,846451533
1209,1446224709
1210,1189587180
1211,1076865571
1212,863777822
1213,1089413289
1214,838958379
1215,1442164348
1216,940185876
1217,1318256634
1218,1274983717
1219,1498937544
1220,900004026
1221,1066422471
1222,1467371306
1223,1099501557
1224,1453487490
1225,1250567989
1226,1142819689
1227,1125660511
1228,1447082035
1229,1447855460
1230,1037810946
1231,843726639
1232,1283088562
1233,1078413844
1234,1412983216
1235,964156311
1236,852832134
1237,835983804
1238,1314108670
1239,956616759
1240,1170530952
1241,868259780
1242,964662472
1243,1501624093
1244,1416603765
1245,1091377656
1246,1305154864
1247,1018389504
1248,941816304
1249,1453610829
1250,1452882302
1251,828053911
1252,1435571872
1253,992892696
1254,1016015714
1255,874935198
1256,956459165
1257,1436205508
1258,1042875942
1259,1044132731
1260,1328457567
1261,1501440773
1262,1397513176
1263,1354849522
1264,891013215
1265,1293806182
1266,856367945
1267,917365529
1268,1135975099
1269,1259141400
1270,839891383
1271,1455912126
1272,851178020
1273,1477324751
1274,949192293
1275,948602836
1276,839904162
1277,982941692
1278,879190138
1279,848762784
1280,984014763
1281,1340070217
1282,1490475745
1283,844670693
1284,1001124054
1285,1447606880
1286,915013755
1287,964623994
1288,1219434585
1289,1376822026
1290,974659031
1291,1416603545
1292,1305483348
1293,850392136
1294,1441387861
1295,1007782051
1296,842281045
1297,1232053870
1298,852916534
1299,999708390
1300,1285090575
1301,1273502869
1302,1440012891
1303,1174087052
1304,1035747594
1305,1074901190
1306,834878303
1307,1407161551
1308,1046630916
1309,1448149598
1310,869048568
1311,1457217925
1312,1153612944
1313,1082063281
1314,1173697992
1315,1010086314
1316,1333557275
1317,1424444046
1318,1047247262
1319,1389839633
1320,993873102
1321,1376879594
1322,1231153179
1323,1247161318
1324,947273773
1325,1033653222
1326,934216178
1327,1134865920
1328,1112737951
1329,1367869454
1330,950849108
1331,996799734
1332,1161394333
1333,1348600250
1334,1230000184
1335,1465421625
1336,852355297
1337,1466941959
1338,1133299142
1339,1205414506
1340,850123276
1341,1317183237
1342,1199054122
1343,1447204373
1344,1052851143
1345,1372895661
1346,1356816400
1347,944913686
1348,855583631
1349,1299534515
1350,830754589
1351,1206588319
1352,1466262965
1353,939650433
1354,837785755
1355,1208205918
1356,984014362
1357,1217732375
1358,1337488171
1359,1005099705
1360,1289871313
1361,1393194774
1362,1366415916
1363,1457035331
1364,1037899875
1365,1052878410
1366,943870573
1367,1255311525
1368,1196738148
1369,1147204736
1370,1206569871
1371,1447445270
1372,1053904697
1373,1329543546
1374,1358807912
1375,1462318000
1376,1219890803
1377,1018450619
1378,1462068053
1379,1387382563
1380,1499428461
1381,1285700995
1382,829828578
1383,1341333730
1384,1495688811
1385,835164630
1386,1241887744
1387,1217438741
1388,976261161
1389,1438245635
1390,962893364
1391,981117731
1392,981139129
1393,853327980
1394,1498714264
1395,1051153972
1396,897296036
1397,1333188429
1398,856520654
1399,1331100529
1400,1341684118
1401,1014195651
1402,1374587663
1403,1040026396
1404,1483664101
1405,1319412969
1406,1047624863
1407,1488112448
1408,1233488688
1409,1487711852
1410,940512126
1411,1244062611
1412,854200892
1413,1112662322
1414,1302344833
1415,1034467525
1416,1116673025
1417,1298599784
1418,855366713
1419,974741535
1420,1032237198
1421,967160958
1422,1272220870
1423,987609261
1424,991842339
1425,1497248772
1426,1425333748
1427,1410360030
1428,952918726
1429,1248467960
1430,1305788357
1431,855506133
1432,1293148978
1433,1478478932
1434,1347756549
1435,1180330336
1436,965148297
1437,1159830724
1438,845584317
1439,999139090
1440,1226434841
1441,1223178190
1442,1489010822
1443,1240418153
1444,1270229476
1445,850385579
1446,1448734801
1447,1454945904
1448,1478880012
1449,1335799252
1450,1333915058
1451,1199640061
1452,1464693580
1453,1440725941
1454,969125401
1455,832351199
1456,1221173983
1457,938612493
1458,1425845303
1459,1320361814
1460,1009139734
1461,1302636934
1462,874626813
1463,836414730
1464,982958811
1465,1297155255
1466,1498098138
1467,1337173379
1468,942861334
1469,834701533
1470,1476196363
1471,895850296
1472,1346757359
1473,1364456808
1474,1202182231
1475,1488305563
1476,1492925347
1477,978419304
1478,851986359
1479,863535922
1480,1013469983
1481,1219133148
1482,1305719126
1483,1033480599
1484,1232691799
1485,1301261092
1486,1466171394
1487,944893257
1488,953597132
1489,992566876
1490,846923061
1491,1435253336
1492,842691162
1493,1424609511
1494,866455297
1495,1400954102
1496,938630875
1497,1410023001
1498,1194727574
1499,1235607912
1500,900963108
1501,1047004456
1502,1121785037
1503,833903253
1504,1361647949
1505,1460734019
1506,944905029
1507,1311534845
1508,1265075137
1509,834995911
1510,1018245526
1511,900777390
1512,1199483898
1513,1123688400
1514,1489532714
1515,1197854470
1516,1307100312
1517,1477800501
1518,1107155133
1519,1299833525
1520,981161128
1521,978479285
1522,839838354
1523,1339591011
1524,1439758147
1525,832426734
1526,1490390538
1527,860324978
1528,1351386220
1529,1059335156
1530,959715803
1531,858110163
1532,868840589
1533,864804172
1534,1060027257
1535,1458236609
1536,941818573
1537,996102162
1538,1166741951
1539,993283257
1540,1202112751
1541,846755878
1542,1484619068
1543,1329537888
1544,1067964729
1545,1085515048
1546,849977704
1547,1415476818
1548,1212067054
1549,1253561859
1550,1117738201
1551,1244071528
1552,1424658036
1553,922033759
1554,1456770234
1555,1328791042
1556,1447059220
1557,1443534571
1558,1164987350
1559,1385699674
1560,995224266
1561,849334878
1562,1175330233
1563,1478159183
1564,1022000564
1565,867627283
1566,949237555
1567,1045095274
1568,1160044485
1569,949448062
1570,983049404
1571,1284924047
1572,1501705545
1573,939892682
1574,1165752773
1575,1424590631
1576,1364063780
1577,1091025593
1578,1348591939
1579,948272095
1580,1282922538
1581,1439792270
1582,1463325474
1583,1185349816
1584,1057803321
1585,1139355776
1586,1496401256
1587,1286739391
1588,1039905193
1589,1442629835
1590,1009759008
1591,853544512
1592,1143751727
1593,965878968
1594,1299657263
1595,1084272302
1596,1269145998
1597,1109937175
1598,1036687145
1599,1251076723
1600,1166916917
1601,832715603
1602,1046967769
1603,1263325448
1604,1271863818
1605,1397157796
1606,1448345631
1607,1494398131
1608,945200875
1609,1062848148
1610,1474687497
1611,1463933476
1612,1164951262
1613,852833900
1614,846586665
1615,834664677
1616,847235147
1617,1073508933
1618,1329094125
1619,961076119
1620,1482872147
1621,1053702750
1622,1266353272
1623,1342948060
1624,1425622073
1625,835283376
1626,1349305380
1627,1347222529
1628,1257296545
1629,1264199507
1630,966020672
1631,1038869755
1632,862233229
1633,869069024
1634,1350913725
1635,834710555
1636,1160161428
1637,915028889
1638,1306324219
1639,1135131479
1640,1274285431
1641,1441771261
1642,1357738578
1643,1143987388
1644,1271639309
1645,1116960923
1646,1299303905
1647,962554655
1648,1440922593
1649,1021333749
1650,1218651085
1651,1491787286
1652,1495835653
1653,939400203
1654,1171655015
1655,1249033956
1656,966856942
1657,1248059217
1658,1193542518
1659,1160332867
1660,939227375
1661,1472928379
1662,833804472
1663,839626671
1664,834518644
1665,991853973
1666,1196048914
1667,1335173529
1668,864888517
1669,949552877
1670,1027281321
1671,1078948975
1672,1173206537
1673,1394322082
1674,996613900
1675,1495224084
1676,948032996
1677,831734253
1678,1235060226
1679,1379220101
1680,1497970126
1681,1486050076
1682,1494194550
1683,1495832466
1684,1160894467
1685,1241890618
1686,1497712460
1687,957576603
1688,992818310
1689,1455483742
1690,1381901298
1691,1395620982
1692,966825260
1693,1299437902
1694,1426415433
1695,1001432334
1696,1266367999
1697,1225217902
1698,1107456933
1699,944913392
1700,851787692
1701,938771033
1702,845365079
1703,880875296
1704,840784774
1705,1152061773
1706,1056262956
1707,1227193940
1708,1452308428
1709,1500648066
1710,1396013467
1711,868716621
1712,1189382164
1713,945014571
1714,843339280
1715,1480740774
1716,1209695649
1717,1389715198
1718,834050758
1719,1359926822
1720,1441652136
1721,974920796
1722,854011669
1723,974707132
1724,1017626687
1725,846509270
1726,1486737656
1727,1269275084
1728,1400962326
1729,1243605742
1730,1186303025
1731,1001178893
1732,1048947070
1733,1398200290
1734,1245641347
1735,1430713804
1736,967336410
1737,878113941
1738,1055135772
1739,1002681450
1740,866649878
1741,1459355174
1742,835063782
1743,979017167
1744,995049762
1745,1476818018
1746,837474118
1747,832581899
1748,1250100608
1749,1204357310
1750,1207977577
1751,1245196278
1752,955112013
1753,1501815353
1754,1452263401
1755,1169186127
1756,1493156031
1757,1077728421
1758,958498160
1759,1267618888
1760,1434398133
1761,1139584908
1762,1139612045
1763,947264744
1764,1073237241
1765,843651392
1766,986623046
1767,977686459
1768,1127954558
1769,1442088853
1770,847035725
1771,830531684
1772,1008022383
1773,838340259
1774,942225942
1775,1352136036
1776,864803923
1777,1266236428
1778,1014303885
1779,1271992681
1780,1180398153
1781,1235076843
1782,1313028448
1783,990196863
1784,1300937790
1785,1394655870
1786,844616992
1787,1178048432
1788,1261632683
1789,1452368207
1790,1476639889
1791,1483889843
1792,1066478844
1793,996707564
1794,974948130
1795,845297305
1796,1144561267
1797,1453314618
1798,976217111
1799,895839399
1800,1115000733
1801,1003541176
1802,1291092671
1803,1451495691
1804,1258330263
1805,1416650183
1806,1221717361
1807,1495428385
1808,851034041
1809,1004461566
1810,1397559223
1811,1485793987
1812,1257379296
1813,996842593
1814,1360624068
1815,1006463607
1816,1088563119
1817,1118822069
1818,1259071327
1819,1306028310
1820,1127932064
1821,845100472
1822,1098583113
1823,1153969569
1824,956621577
1825,1498857082
1826,1265917924
1827,1199648362
1828,1119447844
1829,1369286467
1830,1113674160
1831,1424879202
1832,1105953468
1833,1484426726
1834,1429709981
1835,1370974360
1836,1312327330
1837,1366213142
1838,1443865129
1839,958706914
1840,1446586636
1841,1291063218
1842,946431048
1843,1497574974
1844,1028212629
1845,828697088
1846,1500918304
1847,1076867674
1848,1442965362
1849,830556250
1850,839368777
1851,840890773
1852,987308125
1853,1012854457
1854,939779308
1855,945275359
1856,1483815134
1857,1057513169
1858,1446705362
1859,1500503574
1860,1302510421
1861,1166891081
1862,995938618
1863,1225248155
1864,1393481119
1865,866303976
1866,860932176
1867,1177094838
1868,1119206284
1869,1284955289
1870,1339458364
1871,1185472838
1872,1492283300
1873,1078244384
1874,1001472249
1875,944976454
1876,1499441298
1877,1014716940
1878,1199893222
1879,828045370
1880,836438976
1881,1499969064
1882,844634816
1883,1346345615
1884,845385870
1885,835243547
1886,1488854927
1887,907527162
1888,1186236348
1889,1245290959
1890,1483130608
1891,975936105
1892,943358210
1893,966834380
1894,1485038019
1895,974597110
1896,975435949
1897,1132055738
1898,1475614554
1899,869412333
1900,1432977440
1901,1333086839
1902,1059081481
1903,1128870896
1904,850450784
1905,1466561044
1906,1233261781
1907,1262738373
1908,1378194693
1909,963338567
1910,886592432
1911,1029495598
1912,1061314526
1913,1484038369
1914,858829171
1915,1487945670
1916,1425554908
1917,895859603
1918,988567558
1919,992276511
1920,832240167
1921,1432464106
1922,1250506473
1923,858335214
1924,865336901
1925,1225286256
1926,1447445711
1927,1319205498
1928,1238529054
1929,831271971
1930,840026031
1931,974711230
1932,1274695633
1933,1268909022
1934,1060525695
1935,1298294466
1936,1234532589
1937,1288566889
1938,978868169
1939,1453772860
1940,1139653876
1941,940737285
1942,951206110
1943,846518082
1944,1162169026
1945,1433469047
1946,1117141099
1947,1165438490
1948,1440649408
1949,1329685106
1950,1481217094
1951,1458244574
1952,1290974808
1953,849958831
1954,1013487994
1955,938946550
1956,953064471
